mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2297278881072998,0.002565433693158163,0.01620626449584961,0.00021815625693802942,,4,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9953560371517027,0.9705882352941176,0.9984520123839009,0.9855521155830753,0.9948400412796697,0.9889576883384933,0.010146111212491595,13,0.9986455108359134,0.9995807533539731,0.9983552631578947,0.9984520123839009,0.998516511867905,0.9987100103199176,0.0004454668898305387
0.4628449440002441,0.014683314668960189,0.028719711303710937,0.0007555152663674692,,4,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9953560371517027,0.9636222910216717,0.9984520123839009,0.9876160990712073,0.9948400412796699,0.9879772961816304,0.012685105500518221,47,0.9986777605779154,0.9996130030959752,0.9985487616099071,0.9983552631578947,0.9984520123839009,0.9987293601651187,0.0004545269073129043
1.1546170711517334,0.020013414276972293,0.06557240486145019,0.0038174134586010404,,4,5,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.9958720330237358,0.9592363261093911,0.9979360165118679,0.9886480908152736,0.9948400412796697,0.9873065015479876,0.014372499780023681,70,0.9987100103199175,0.999548503611971,0.9985487616099071,0.9982907636738907,0.9985810113519091,0.9987358101135191,0.0004285212910699457
0.22852497100830077,0.0039820210383722495,0.016450929641723632,0.000292323128776821,,4,10,100,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9943240454076367,0.9690402476780187,0.9984520123839009,0.9865841073271414,0.9943240454076367,0.9885448916408668,0.010480687851275976,24,0.9981940144478845,0.9994195046439628,0.9979682662538699,0.9980650154798761,0.9980972652218782,0.9983488132094942,0.0005401807718320256
0.4716160774230957,0.011232723457471765,0.03379631042480469,0.008565679839309077,,4,10,200,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9948400412796697,0.9649122807017544,0.9979360165118679,0.9876160990712075,0.9948400412796699,0.9880288957688339,0.012045602857721266,42,0.9983552631578948,0.9994517543859649,0.9980005159958721,0.9980327657378741,0.997936016511868,0.9983552631578949,0.0005670821630632513
1.2072331428527832,0.04129295319133482,0.067252779006958,0.002319892363442479,,4,10,500,"{'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 500}",0.9953560371517027,0.9592363261093911,0.9979360165118679,0.9886480908152735,0.9948400412796699,0.987203302373581,0.014312352659568992,76,0.9981940144478846,0.9993550051599587,0.998000515995872,0.9978715170278638,0.9980650154798761,0.9982972136222911,0.0005390243141324862
0.23854031562805175,0.019998445564367168,0.016948604583740236,0.0004096824526979276,3,1,2,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.9932920536635708,0.9625902992776059,0.9963880288957688,0.9876160990712074,0.9943240454076367,0.9868421052631579,0.012469603687920069,86,0.994453044375645,0.9993872549019608,0.9956140350877193,0.9959042827657378,0.9951947884416925,0.996110681114551,0.0017094918709995863
0.45723962783813477,0.008400375917100592,0.03133268356323242,0.001447095776037279,3,1,2,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9922600619195047,0.9618163054695562,0.9974200206398349,0.9881320949432404,0.9943240454076367,0.9867905056759545,0.012846535661172723,88,0.9946142930856553,0.9993872549019608,0.9956785345717234,0.9960977812177504,0.9952270381836945,0.996200980392157,0.0016674582447995824
1.148308515548706,0.004824485135911064,0.0668036937713623,0.001399995658636933,3,1,2,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.9938080495356038,0.9587203302373581,0.9979360165118679,0.9901960784313726,0.9938080495356038,0.9868937048503612,0.014298207440345089,83,0.9950012899896801,0.9993550051599588,0.9958397832817338,0.9959687822497421,0.9951625386996904,0.996265479876161,0.001589280897707534
0.23357315063476564,0.00394868008108614,0.017261505126953125,0.0003079093752202177,3,1,5,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9927760577915378,0.9631062951496387,0.9963880288957688,0.9865841073271414,0.9943240454076367,0.9866357069143448,0.012211127075109265,90,0.994453044375645,0.9993550051599588,0.9956140350877194,0.9956785345717235,0.9952270381836945,0.9960655314757482,0.0017016132557111847
0.44885873794555664,0.00467628489617273,0.029824542999267577,0.000829743370297609,3,1,5,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9922600619195046,0.9618163054695562,0.9969040247678018,0.9871001031991744,0.9938080495356038,0.9863777089783282,0.012683846078791802,98,0.9945820433436533,0.9993872549019608,0.9956785345717235,0.9960332817337462,0.9952270381836946,0.9961816305469556,0.0016745785282895782
1.148456048965454,0.01811611541974926,0.06944394111633301,0.0024463035501185067,3,1,5,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.9932920536635707,0.9587203302373581,0.9979360165118679,0.9901960784313726,0.9938080495356038,0.9867905056759547,0.01424970971491605,87,0.994969040247678,0.9993550051599588,0.9958397832817338,0.9959042827657378,0.9951302889576883,0.9962396800825593,0.0016014326965093123
0.2279594898223877,0.0014990211863672683,0.017310667037963866,0.0003204509753614568,3,1,10,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9927760577915377,0.9656862745098039,0.9963880288957687,0.9855521155830753,0.9943240454076367,0.9869453044375645,0.011238290589102529,82,0.9940982972136223,0.9992582559339525,0.9951625386996904,0.9952270381836945,0.9948722910216717,0.9957236842105261,0.0018122633406917079
